dataset,distinctive_for,rank,dimension,honest_mean,deceptive_mean,difference
harm-pressure-choice,deceptive,37,8103,10.202607154846191,11.219504356384277,1.016897201538086
harm-pressure-choice,deceptive,38,2027,5.812892436981201,6.8263092041015625,1.0134167671203613
harm-pressure-choice,deceptive,39,5452,22.737728118896484,23.746347427368164,1.0086193084716797
harm-pressure-choice,deceptive,40,4094,-7.053722858428955,-6.047830581665039,1.005892276763916
harm-pressure-choice,deceptive,41,1912,-16.21855926513672,-15.214552879333496,1.0040063858032227
harm-pressure-choice,deceptive,42,5907,-28.793996810913086,-27.790199279785156,1.0037975311279297
harm-pressure-choice,deceptive,43,3007,-9.021405220031738,-8.026196479797363,0.995208740234375
harm-pressure-choice,deceptive,44,3876,26.887603759765625,27.87550163269043,0.9878978729248047
harm-pressure-choice,deceptive,45,6295,-21.888538360595703,-20.903732299804688,0.9848060607910156
harm-pressure-choice,deceptive,46,4019,-3.745635747909546,-2.762202739715576,0.9834330081939697
harm-pressure-choice,deceptive,47,4664,-9.525870323181152,-8.547578811645508,0.9782915115356445
harm-pressure-choice,deceptive,48,4087,13.156620025634766,14.128020286560059,0.971400260925293
harm-pressure-choice,deceptive,49,280,20.11119842529297,21.07865333557129,0.9674549102783203
harm-pressure-choice,deceptive,50,2315,-24.654272079467773,-23.691635131835938,0.9626369476318359
harm-pressure-choice,honest,1,5114,1140.4176025390625,1101.9075927734375,-38.510009765625
harm-pressure-choice,honest,2,4031,-126.91937255859375,-142.2462921142578,-15.326919555664062
harm-pressure-choice,honest,3,2567,212.79042053222656,207.0517578125,-5.7386627197265625
harm-pressure-choice,honest,4,514,-43.876869201660156,-49.1619987487793,-5.285129547119141
harm-pressure-choice,honest,5,4994,458.4981994628906,454.00732421875,-4.490875244140625
harm-pressure-choice,honest,6,6853,-350.7178039550781,-355.0940246582031,-4.376220703125
harm-pressure-choice,honest,7,8025,-99.520263671875,-103.11682891845703,-3.5965652465820312
harm-pressure-choice,honest,8,3373,-158.46302795410156,-161.8831787109375,-3.4201507568359375
harm-pressure-choice,honest,9,3852,-56.15000915527344,-59.44246292114258,-3.2924537658691406
harm-pressure-choice,honest,10,7703,-304.9204406738281,-307.8399353027344,-2.91949462890625
harm-pressure-choice,honest,11,1532,193.46148681640625,190.55288696289062,-2.908599853515625
harm-pressure-choice,honest,12,7277,72.2677230834961,69.52423858642578,-2.7434844970703125
harm-pressure-choice,honest,13,7306,468.8896484375,466.233642578125,-2.656005859375
harm-pressure-choice,honest,14,7875,88.32357025146484,85.76130676269531,-2.5622634887695312
harm-pressure-choice,honest,15,6892,-230.9558868408203,-233.12522888183594,-2.169342041015625
harm-pressure-choice,honest,16,4879,-21.860641479492188,-23.821983337402344,-1.9613418579101562
harm-pressure-choice,honest,17,7740,-2.501702308654785,-4.230127811431885,-1.7284255027770996
harm-pressure-choice,honest,18,620,-337.60760498046875,-339.2405700683594,-1.632965087890625
harm-pressure-choice,honest,19,43,5.9118170738220215,4.368675231933594,-1.5431418418884277
harm-pressure-choice,honest,20,5539,-4.283369064331055,-5.549574375152588,-1.2662053108215332
harm-pressure-choice,honest,21,5780,1.8725663423538208,0.6311221718788147,-1.2414441108703613
harm-pressure-choice,honest,22,2738,-4.252628803253174,-5.475954055786133,-1.223325252532959
harm-pressure-choice,honest,23,1071,54.365535736083984,53.1439323425293,-1.2216033935546875
harm-pressure-choice,honest,24,4688,-2.4932284355163574,-3.6490070819854736,-1.1557786464691162
harm-pressure-choice,honest,25,3486,-3.7316861152648926,-4.871380805969238,-1.1396946907043457
harm-pressure-choice,honest,26,6544,4.345063209533691,3.212465286254883,-1.1325979232788086
harm-pressure-choice,honest,27,4601,-109.3183822631836,-110.45018005371094,-1.1317977905273438
harm-pressure-choice,honest,28,4393,13.804971694946289,12.674995422363281,-1.1299762725830078
harm-pressure-choice,honest,29,628,5.379370212554932,4.293129920959473,-1.086240291595459
harm-pressure-choice,honest,30,7795,2.0851309299468994,0.9998977780342102,-1.085233211517334
harm-pressure-choice,honest,31,4784,-43.808250427246094,-44.8924674987793,-1.0842170715332031
harm-pressure-choice,honest,32,7439,-8.415567398071289,-9.491171836853027,-1.0756044387817383
harm-pressure-choice,honest,33,304,9.017837524414062,7.952455997467041,-1.0653815269470215
harm-pressure-choice,honest,34,788,1.3140627145767212,0.2860642969608307,-1.027998447418213
harm-pressure-choice,honest,35,7423,-9.016871452331543,-10.042845726013184,-1.0259742736816406
harm-pressure-choice,honest,36,5730,-299.73297119140625,-300.7562255859375,-1.02325439453125
harm-pressure-choice,honest,37,289,-2.791360855102539,-3.8057456016540527,-1.0143847465515137
harm-pressure-choice,honest,38,4092,-2.97159743309021,-3.9856526851654053,-1.0140552520751953
harm-pressure-choice,honest,39,3245,-39.466697692871094,-40.4754753112793,-1.0087776184082031
harm-pressure-choice,honest,40,1152,-13.980708122253418,-14.972079277038574,-0.9913711547851562
harm-pressure-choice,honest,41,7916,1.0679924488067627,0.07932606339454651,-0.9886664152145386
harm-pressure-choice,honest,42,2983,21.740816116333008,20.753677368164062,-0.9871387481689453
harm-pressure-choice,honest,43,7519,3.2369110584259033,2.252335548400879,-0.9845755100250244
harm-pressure-choice,honest,44,4223,-4.220915794372559,-5.204983711242676,-0.9840679168701172
harm-pressure-choice,honest,45,6473,3.561527967453003,2.578216552734375,-0.9833114147186279
harm-pressure-choice,honest,46,992,7.373517036437988,6.395948886871338,-0.9775681495666504
harm-pressure-choice,honest,47,3312,-7.498477935791016,-8.475050926208496,-0.9765729904174805
harm-pressure-choice,honest,48,317,-1.4992245435714722,-2.4620561599731445,-0.9628316164016724
harm-pressure-choice,honest,49,2251,5.124088764190674,4.164315223693848,-0.9597735404968262
harm-pressure-choice,honest,50,2173,-29.834856033325195,-30.790010452270508,-0.9551544189453125
harm-pressure-knowledge-report,deceptive,1,5114,1340.252685546875,1411.7958984375,71.543212890625
harm-pressure-knowledge-report,deceptive,2,4994,522.0184936523438,555.1915893554688,33.173095703125
harm-pressure-knowledge-report,deceptive,3,6857,650.2864990234375,676.8333129882812,26.54681396484375
harm-pressure-knowledge-report,deceptive,4,3099,75.09400939941406,100.06934356689453,24.97533416748047
harm-pressure-knowledge-report,deceptive,5,6970,156.43106079101562,180.1679229736328,23.736862182617188
harm-pressure-knowledge-report,deceptive,6,2567,237.51998901367188,252.686767578125,15.166778564453125
harm-pressure-knowledge-report,deceptive,7,7306,528.4025268554688,542.6845092773438,14.281982421875
harm-pressure-knowledge-report,deceptive,8,7277,89.86946868896484,101.94770050048828,12.078231811523438
harm-pressure-knowledge-report,deceptive,9,1071,41.3210334777832,50.83259963989258,9.511566162109375
harm-pressure-knowledge-report,deceptive,10,4482,78.10943603515625,87.11488342285156,9.005447387695312
harm-pressure-knowledge-report,deceptive,11,43,6.224594593048096,13.477777481079102,7.253182888031006
harm-pressure-knowledge-report,deceptive,12,634,-177.8651123046875,-170.92897033691406,6.9361419677734375
harm-pressure-knowledge-report,deceptive,13,7875,103.05086517333984,109.86978912353516,6.8189239501953125
harm-pressure-knowledge-report,deceptive,14,5479,175.5699920654297,182.0275421142578,6.457550048828125
harm-pressure-knowledge-report,deceptive,15,3222,101.23560333251953,105.66715240478516,4.431549072265625
harm-pressure-knowledge-report,deceptive,16,3074,-28.2130184173584,-23.91306495666504,4.299953460693359
harm-pressure-knowledge-report,deceptive,17,3286,125.97126770019531,129.92320251464844,3.951934814453125
harm-pressure-knowledge-report,deceptive,18,1901,28.271486282348633,31.946269989013672,3.674783706665039
harm-pressure-knowledge-report,deceptive,19,7059,27.501136779785156,31.123247146606445,3.622110366821289
harm-pressure-knowledge-report,deceptive,20,6006,63.43172073364258,66.95057678222656,3.5188560485839844
harm-pressure-knowledge-report,deceptive,21,2232,189.4373321533203,192.93838500976562,3.5010528564453125
harm-pressure-knowledge-report,deceptive,22,6611,20.754056930541992,24.23055076599121,3.4764938354492188
harm-pressure-knowledge-report,deceptive,23,2840,41.91342544555664,45.264286041259766,3.350860595703125
harm-pressure-knowledge-report,deceptive,24,1424,41.16937255859375,44.498287200927734,3.3289146423339844
harm-pressure-knowledge-report,deceptive,25,7030,112.37753295898438,115.57230377197266,3.1947708129882812
harm-pressure-knowledge-report,deceptive,26,8043,260.8974914550781,264.06646728515625,3.168975830078125
harm-pressure-knowledge-report,deceptive,27,5937,29.201194763183594,32.34672164916992,3.145526885986328
harm-pressure-knowledge-report,deceptive,28,6804,45.79412841796875,48.93739700317383,3.143268585205078
harm-pressure-knowledge-report,deceptive,29,5054,55.42702865600586,58.564231872558594,3.1372032165527344
harm-pressure-knowledge-report,deceptive,30,1001,31.69437599182129,34.82745361328125,3.133077621459961
harm-pressure-knowledge-report,deceptive,31,771,63.463897705078125,66.53286743164062,3.0689697265625
harm-pressure-knowledge-report,deceptive,32,1204,40.95632553100586,43.99211502075195,3.0357894897460938
harm-pressure-knowledge-report,deceptive,33,4641,28.043498992919922,31.054365158081055,3.010866165161133
harm-pressure-knowledge-report,deceptive,34,4010,34.253700256347656,37.260799407958984,3.007099151611328
harm-pressure-knowledge-report,deceptive,35,112,28.697423934936523,31.689241409301758,2.9918174743652344
harm-pressure-knowledge-report,deceptive,36,7258,18.580793380737305,21.50812530517578,2.9273319244384766
harm-pressure-knowledge-report,deceptive,37,7008,37.19779586791992,40.11308288574219,2.9152870178222656
harm-pressure-knowledge-report,deceptive,38,2422,22.94704246520996,25.856082916259766,2.9090404510498047
harm-pressure-knowledge-report,deceptive,39,1743,45.533897399902344,48.4208984375,2.8870010375976562
harm-pressure-knowledge-report,deceptive,40,1776,0.4802297353744507,3.358112335205078,2.877882480621338
harm-pressure-knowledge-report,deceptive,41,2545,15.26722240447998,18.082666397094727,2.815443992614746
harm-pressure-knowledge-report,deceptive,42,505,14.743569374084473,17.525447845458984,2.7818784713745117
harm-pressure-knowledge-report,deceptive,43,497,23.488319396972656,26.23406219482422,2.7457427978515625
harm-pressure-knowledge-report,deceptive,44,5460,53.61891555786133,56.362491607666016,2.7435760498046875
harm-pressure-knowledge-report,deceptive,45,4476,12.1812744140625,14.921526908874512,2.7402524948120117
harm-pressure-knowledge-report,deceptive,46,7107,25.310562133789062,28.038850784301758,2.7282886505126953
harm-pressure-knowledge-report,deceptive,47,6168,39.5221061706543,42.22774887084961,2.7056427001953125
harm-pressure-knowledge-report,deceptive,48,1151,19.11240577697754,21.80897331237793,2.6965675354003906
harm-pressure-knowledge-report,deceptive,49,4708,48.07621765136719,50.772239685058594,2.6960220336914062
harm-pressure-knowledge-report,deceptive,50,4581,26.465173721313477,29.160419464111328,2.6952457427978516
harm-pressure-knowledge-report,honest,1,4031,-115.9157485961914,-141.7938690185547,-25.87812042236328
harm-pressure-knowledge-report,honest,2,620,-367.7349548339844,-390.9349670410156,-23.20001220703125
harm-pressure-knowledge-report,honest,3,4385,-411.00714111328125,-431.5048828125,-20.49774169921875
harm-pressure-knowledge-report,honest,4,5730,-332.6409912109375,-350.0439147949219,-17.402923583984375
harm-pressure-knowledge-report,honest,5,3467,-643.7540893554688,-660.4847412109375,-16.73065185546875
harm-pressure-knowledge-report,honest,6,6892,-246.63778686523438,-262.36541748046875,-15.727630615234375
harm-pressure-knowledge-report,honest,7,4879,-34.16843032836914,-47.52019119262695,-13.351760864257812
harm-pressure-knowledge-report,honest,8,1532,226.24745178222656,216.820068359375,-9.427383422851562
harm-pressure-knowledge-report,honest,9,6890,-257.6297302246094,-266.1778564453125,-8.548126220703125
harm-pressure-knowledge-report,honest,10,514,-43.8765869140625,-52.032325744628906,-8.155738830566406
harm-pressure-knowledge-report,honest,11,6853,-379.04541015625,-387.12078857421875,-8.07537841796875
harm-pressure-knowledge-report,honest,12,155,-686.2595825195312,-693.5160522460938,-7.2564697265625
harm-pressure-knowledge-report,honest,13,350,-102.22932434082031,-109.01900482177734,-6.789680480957031
harm-pressure-knowledge-report,honest,14,3852,-30.622560501098633,-37.346893310546875,-6.724332809448242
harm-pressure-knowledge-report,honest,15,7188,-142.8470001220703,-149.531982421875,-6.6849822998046875
harm-pressure-knowledge-report,honest,16,4030,-108.66256713867188,-114.42816925048828,-5.765602111816406
harm-pressure-knowledge-report,honest,17,6317,-61.87543869018555,-66.54500579833984,-4.669567108154297
harm-pressure-knowledge-report,honest,18,1784,-65.25891876220703,-69.53743743896484,-4.2785186767578125
harm-pressure-knowledge-report,honest,19,2894,-35.63240432739258,-39.87421417236328,-4.241809844970703
harm-pressure-knowledge-report,honest,20,8025,-115.59326171875,-119.6859359741211,-4.092674255371094
harm-pressure-knowledge-report,honest,21,4171,-39.010250091552734,-42.906002044677734,-3.895751953125
harm-pressure-knowledge-report,honest,22,945,-121.0048828125,-124.7833251953125,-3.7784423828125
harm-pressure-knowledge-report,honest,23,3043,-58.57798767089844,-62.33299255371094,-3.7550048828125
harm-pressure-knowledge-report,honest,24,5959,-56.63627243041992,-60.32163619995117,-3.68536376953125
harm-pressure-knowledge-report,honest,25,4601,-118.37346649169922,-122.04204559326172,-3.6685791015625
harm-pressure-knowledge-report,honest,26,7726,-44.29568862915039,-47.836612701416016,-3.540924072265625
harm-pressure-knowledge-report,honest,27,1832,-8.958658218383789,-12.383346557617188,-3.4246883392333984
harm-pressure-knowledge-report,honest,28,4076,-35.1806755065918,-38.56171417236328,-3.3810386657714844
harm-pressure-knowledge-report,honest,29,2391,-20.145912170410156,-23.466827392578125,-3.3209152221679688
harm-pressure-knowledge-report,honest,30,3409,-48.88211441040039,-52.19701385498047,-3.314899444580078
harm-pressure-knowledge-report,honest,31,260,-0.278556227684021,-3.5710396766662598,-3.292483329772949
harm-pressure-knowledge-report,honest,32,2957,-55.28734588623047,-58.51243591308594,-3.2250900268554688
harm-pressure-knowledge-report,honest,33,458,-17.031478881835938,-20.25082015991211,-3.219341278076172
harm-pressure-knowledge-report,honest,34,4506,-13.624894142150879,-16.823217391967773,-3.1983232498168945
harm-pressure-knowledge-report,honest,35,2484,-39.57239532470703,-42.690460205078125,-3.1180648803710938
harm-pressure-knowledge-report,honest,36,7310,-26.343172073364258,-29.447050094604492,-3.1038780212402344
harm-pressure-knowledge-report,honest,37,7096,-10.407629013061523,-13.475682258605957,-3.0680532455444336
harm-pressure-knowledge-report,honest,38,4721,-33.0723876953125,-36.110687255859375,-3.038299560546875
harm-pressure-knowledge-report,honest,39,2104,-27.94364356994629,-30.960838317871094,-3.0171947479248047
harm-pressure-knowledge-report,honest,40,520,11.116111755371094,8.120274543762207,-2.9958372116088867
harm-pressure-knowledge-report,honest,41,7359,-17.98523712158203,-20.9705810546875,-2.9853439331054688
harm-pressure-knowledge-report,honest,42,5542,-48.7703742980957,-51.74540710449219,-2.9750328063964844
harm-pressure-knowledge-report,honest,43,2645,-19.318439483642578,-22.27617645263672,-2.9577369689941406
harm-pressure-knowledge-report,honest,44,1984,-11.559882164001465,-14.514379501342773,-2.9544973373413086
harm-pressure-knowledge-report,honest,45,6423,-31.75514030456543,-34.70226287841797,-2.947122573852539
harm-pressure-knowledge-report,honest,46,1077,-22.34131622314453,-25.28689956665039,-2.9455833435058594
harm-pressure-knowledge-report,honest,47,590,-20.166086196899414,-23.098403930664062,-2.9323177337646484
harm-pressure-knowledge-report,honest,48,3927,-45.178924560546875,-48.07402801513672,-2.8951034545898438
harm-pressure-knowledge-report,honest,49,1512,-20.137292861938477,-23.02684783935547,-2.889554977416992
harm-pressure-knowledge-report,honest,50,6706,-44.81306076049805,-47.6951904296875,-2.882129669189453
soft-trigger,deceptive,1,6857,658.1517944335938,680.9085693359375,22.75677490234375
soft-trigger,deceptive,2,6970,159.44239807128906,174.216796875,14.774398803710938
soft-trigger,deceptive,3,3099,64.36528778076172,76.2706069946289,11.905319213867188
soft-trigger,deceptive,4,2232,215.54196166992188,226.659423828125,11.117462158203125
soft-trigger,deceptive,5,4994,512.1350708007812,521.5891723632812,9.4541015625
soft-trigger,deceptive,6,7876,97.89506530761719,106.67469787597656,8.779632568359375
soft-trigger,deceptive,7,8043,238.9813995361328,244.8540802001953,5.8726806640625
soft-trigger,deceptive,8,3222,102.32171630859375,107.81227111816406,5.4905548095703125
soft-trigger,deceptive,9,7033,137.7631378173828,143.18484497070312,5.4217071533203125
soft-trigger,deceptive,10,3467,-625.6449584960938,-620.6956176757812,4.9493408203125
soft-trigger,deceptive,11,4482,66.78262329101562,71.07874298095703,4.296119689941406
soft-trigger,deceptive,12,233,159.52435302734375,163.80174255371094,4.2773895263671875
soft-trigger,deceptive,13,5479,162.62014770507812,166.4366455078125,3.816497802734375
soft-trigger,deceptive,14,5566,35.46099853515625,38.30858612060547,2.8475875854492188
soft-trigger,deceptive,15,7263,29.447160720825195,32.263694763183594,2.8165340423583984
soft-trigger,deceptive,16,5250,1.415370225906372,4.0397233963012695,2.6243531703948975
soft-trigger,deceptive,17,7306,523.1536865234375,525.7373657226562,2.58367919921875
soft-trigger,deceptive,18,5358,8.313191413879395,10.888045310974121,2.5748538970947266
soft-trigger,deceptive,19,1388,47.12224197387695,49.621578216552734,2.4993362426757812
soft-trigger,deceptive,20,4803,1.7767653465270996,4.270788669586182,2.494023323059082
soft-trigger,deceptive,21,2567,239.96510314941406,242.4256134033203,2.46051025390625
soft-trigger,deceptive,22,1151,17.863550186157227,20.297548294067383,2.4339981079101562
soft-trigger,deceptive,23,3399,14.696244239807129,17.120386123657227,2.4241418838500977
soft-trigger,deceptive,24,1327,13.66793441772461,16.05493927001953,2.387004852294922
soft-trigger,deceptive,25,4558,27.95958709716797,30.326467514038086,2.366880416870117
soft-trigger,deceptive,26,1595,5.195760726928711,7.527792453765869,2.332031726837158
soft-trigger,deceptive,27,5811,27.593921661376953,29.90756607055664,2.3136444091796875
soft-trigger,deceptive,28,7999,60.263370513916016,62.570194244384766,2.30682373046875
soft-trigger,deceptive,29,2666,57.34577941894531,59.64790344238281,2.3021240234375
soft-trigger,deceptive,30,7540,13.170025825500488,15.469582557678223,2.2995567321777344
soft-trigger,deceptive,31,3074,-44.67750549316406,-42.393272399902344,2.2842330932617188
soft-trigger,deceptive,32,120,20.712215423583984,22.990182876586914,2.2779674530029297
soft-trigger,deceptive,33,3125,1.0720478296279907,3.333193063735962,2.2611451148986816
soft-trigger,deceptive,34,1696,9.285944938659668,11.540459632873535,2.254514694213867
soft-trigger,deceptive,35,2684,32.56937789916992,34.817623138427734,2.2482452392578125
soft-trigger,deceptive,36,3852,-69.25277709960938,-67.02436065673828,2.2284164428710938
soft-trigger,deceptive,37,2657,11.250800132751465,13.450600624084473,2.199800491333008
soft-trigger,deceptive,38,4112,40.10051345825195,42.27968215942383,2.179168701171875
soft-trigger,deceptive,39,4472,45.38129425048828,47.550926208496094,2.1696319580078125
soft-trigger,deceptive,40,7295,13.528337478637695,15.694677352905273,2.166339874267578
soft-trigger,deceptive,41,5050,34.83926010131836,37.00229263305664,2.1630325317382812
soft-trigger,deceptive,42,4486,6.648128032684326,8.801935195922852,2.1538071632385254
soft-trigger,deceptive,43,7162,30.2379207611084,32.38902282714844,2.151102066040039
soft-trigger,deceptive,44,4083,12.742385864257812,14.891988754272461,2.1496028900146484
soft-trigger,deceptive,45,5778,11.901008605957031,14.031033515930176,2.1300249099731445
soft-trigger,deceptive,46,4342,15.124528884887695,17.247474670410156,2.122945785522461
soft-trigger,deceptive,47,7878,-2.6368844509124756,-0.5282185673713684,2.108665943145752
soft-trigger,deceptive,48,4480,45.78944396972656,47.897613525390625,2.1081695556640625
soft-trigger,deceptive,49,2457,6.068630695343018,8.176155090332031,2.1075243949890137
soft-trigger,deceptive,50,2969,22.96832847595215,25.074419021606445,2.106090545654297
soft-trigger,honest,1,5114,1327.127685546875,1292.2662353515625,-34.8614501953125
soft-trigger,honest,2,4031,-112.6184310913086,-135.72923278808594,-23.110801696777344
soft-trigger,honest,3,6853,-386.5535888671875,-402.0467224121094,-15.493133544921875
soft-trigger,honest,4,514,-55.64275360107422,-70.56100463867188,-14.918251037597656
soft-trigger,honest,5,5730,-330.169677734375,-343.2510986328125,-13.0814208984375
soft-trigger,honest,6,3373,-151.91236877441406,-163.986083984375,-12.073715209960938
soft-trigger,honest,7,6892,-258.2462463378906,-266.57208251953125,-8.325836181640625
soft-trigger,honest,8,620,-379.2459411621094,-387.3689880371094,-8.123046875
soft-trigger,honest,9,7277,87.97015380859375,80.43571472167969,-7.5344390869140625
soft-trigger,honest,10,4385,-409.7786560058594,-416.4634094238281,-6.68475341796875
soft-trigger,honest,11,4030,-109.26678466796875,-115.36802673339844,-6.1012420654296875
soft-trigger,honest,12,43,6.271937370300293,0.8033835291862488,-5.4685540199279785
soft-trigger,honest,13,7703,-345.16851806640625,-350.5684509277344,-5.399932861328125
soft-trigger,honest,14,945,-130.800537109375,-135.36279296875,-4.562255859375
soft-trigger,honest,15,3286,134.7757568359375,130.46160888671875,-4.31414794921875
soft-trigger,honest,16,1071,50.818572998046875,46.63275146484375,-4.185821533203125
soft-trigger,honest,17,4601,-119.0262451171875,-123.06842803955078,-4.042182922363281
soft-trigger,honest,18,8025,-111.7989501953125,-115.83930969238281,-4.0403594970703125
soft-trigger,honest,19,4879,-3.9612016677856445,-7.556904315948486,-3.595702648162842
soft-trigger,honest,20,2387,76.13036346435547,72.75372314453125,-3.3766403198242188
soft-trigger,honest,21,636,156.45555114746094,153.08079528808594,-3.374755859375
soft-trigger,honest,22,8182,-55.61763381958008,-58.94830322265625,-3.330669403076172
soft-trigger,honest,23,5959,-57.632904052734375,-60.49981689453125,-2.866912841796875
soft-trigger,honest,24,4012,-36.289615631103516,-39.06714630126953,-2.7775306701660156
soft-trigger,honest,25,6423,-31.677505493164062,-34.44532012939453,-2.7678146362304688
soft-trigger,honest,26,7188,-145.52259826660156,-148.23033142089844,-2.707733154296875
soft-trigger,honest,27,6933,-36.885414123535156,-39.58241271972656,-2.6969985961914062
soft-trigger,honest,28,6788,-36.46345520019531,-39.005088806152344,-2.5416336059570312
soft-trigger,honest,29,756,-22.487957000732422,-25.016666412353516,-2.5287094116210938
soft-trigger,honest,30,7766,-48.84838104248047,-51.37511444091797,-2.5267333984375
soft-trigger,honest,31,7121,-25.052547454833984,-27.576637268066406,-2.524089813232422
soft-trigger,honest,32,4784,-47.971622467041016,-50.468101501464844,-2.496479034423828
soft-trigger,honest,33,7740,-2.7243411540985107,-5.219016075134277,-2.4946749210357666
soft-trigger,honest,34,6869,-46.8417854309082,-49.3160285949707,-2.4742431640625
soft-trigger,honest,35,3477,-33.93791198730469,-36.391780853271484,-2.453868865966797
soft-trigger,honest,36,1838,-26.69599723815918,-29.119243621826172,-2.423246383666992
soft-trigger,honest,37,2752,-44.23173141479492,-46.64488983154297,-2.413158416748047
soft-trigger,honest,38,7736,-38.12406539916992,-40.5263786315918,-2.402313232421875
soft-trigger,honest,39,4176,-10.38859748840332,-12.774699211120605,-2.386101722717285
soft-trigger,honest,40,5949,-7.279604911804199,-9.654226303100586,-2.3746213912963867
soft-trigger,honest,41,5969,-30.24513816833496,-32.614192962646484,-2.3690547943115234
soft-trigger,honest,42,1077,-22.78409767150879,-25.128549575805664,-2.344451904296875
soft-trigger,honest,43,6146,-28.837989807128906,-31.172412872314453,-2.334423065185547
soft-trigger,honest,44,6763,-27.943164825439453,-30.266910552978516,-2.3237457275390625
soft-trigger,honest,45,759,-47.01409149169922,-49.318275451660156,-2.3041839599609375
soft-trigger,honest,46,224,-26.629243850708008,-28.930011749267578,-2.3007678985595703
soft-trigger,honest,47,709,-43.312129974365234,-45.612178802490234,-2.300048828125
soft-trigger,honest,48,5339,-39.82110595703125,-42.11992645263672,-2.2988204956054688
soft-trigger,honest,49,5780,0.020893467590212822,-2.276595115661621,-2.2974886894226074
soft-trigger,honest,50,4361,-16.680374145507812,-18.968801498413086,-2.2884273529052734
